日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,股票代码,股票名称
2024-07-17,4.52,4.31,4.56,4.28,213961.0,93818123.0,6.17,-5.07,-0.23,6.39,300333,兆日科技
2024-07-18,4.27,4.24,4.27,4.08,197140.0,82101126.0,4.41,-1.62,-0.07,5.89,300333,兆日科技
2024-07-19,4.2,4.39,4.47,4.14,240881.0,105133852.0,7.78,3.54,0.15,7.2,300333,兆日科技
2024-07-22,4.51,4.59,4.68,4.42,288663.0,131351076.0,5.92,4.56,0.2,8.62,300333,兆日科技
2024-07-23,4.53,4.48,4.63,4.46,217691.0,98850092.0,3.7,-2.4,-0.11,6.5,300333,兆日科技
2024-07-24,4.43,4.31,4.48,4.29,166794.0,72532960.0,4.24,-3.79,-0.17,4.98,300333,兆日科技
2024-07-25,4.48,4.55,4.79,4.38,345605.0,156610548.0,9.51,5.57,0.24,10.32,300333,兆日科技
2024-07-26,4.39,4.45,4.5,4.39,251995.0,111697458.0,2.42,-2.2,-0.1,7.53,300333,兆日科技
2024-07-29,4.4,4.63,4.78,4.4,315596.0,144962899.0,8.54,4.04,0.18,9.43,300333,兆日科技
2024-07-30,4.56,4.66,4.71,4.54,257789.0,119939536.0,3.67,0.65,0.03,7.7,300333,兆日科技
2024-07-31,4.64,4.86,4.9,4.61,297635.0,142656457.0,6.22,4.29,0.2,8.89,300333,兆日科技
2024-08-01,4.79,4.87,4.92,4.79,235910.0,114686651.0,2.67,0.21,0.01,7.05,300333,兆日科技
2024-08-02,4.83,4.66,4.85,4.65,205924.0,97606833.0,4.11,-4.31,-0.21,6.15,300333,兆日科技
2024-08-05,4.6,4.45,4.68,4.43,171055.0,77885737.0,5.36,-4.51,-0.21,5.11,300333,兆日科技
2024-08-06,4.55,4.53,4.58,4.43,127652.0,57397786.0,3.37,1.8,0.08,3.81,300333,兆日科技
2024-08-07,4.57,4.55,4.61,4.49,109701.0,49999720.0,2.65,0.44,0.02,3.28,300333,兆日科技
2024-08-08,4.51,4.47,4.56,4.39,99735.0,44503586.0,3.74,-1.76,-0.08,2.98,300333,兆日科技
2024-08-09,4.5,4.46,4.55,4.46,85992.0,38636944.0,2.01,-0.22,-0.01,2.57,300333,兆日科技
2024-08-12,4.41,4.4,4.46,4.33,87443.0,38321483.0,2.91,-1.35,-0.06,2.61,300333,兆日科技
2024-08-13,4.41,4.41,4.44,4.3,81111.0,35451800.0,3.18,0.23,0.01,2.42,300333,兆日科技
2024-08-14,4.41,4.44,4.5,4.39,90903.0,40523352.0,2.49,0.68,0.03,2.72,300333,兆日科技
2024-08-15,4.4,4.67,4.68,4.35,209144.0,95593900.0,7.43,5.18,0.23,6.25,300333,兆日科技
2024-08-16,4.67,4.81,4.86,4.61,299751.0,143499781.0,5.35,3.0,0.14,8.95,300333,兆日科技
2024-08-19,4.72,4.95,5.03,4.68,358246.0,175889781.0,7.28,2.91,0.14,10.7,300333,兆日科技
2024-08-20,4.83,4.86,4.94,4.77,217197.0,105218461.0,3.43,-1.82,-0.09,6.49,300333,兆日科技
2024-08-21,4.82,4.72,4.9,4.68,188221.0,89900493.0,4.53,-2.88,-0.14,5.62,300333,兆日科技
2024-08-22,4.72,4.52,4.81,4.5,150260.0,69777981.0,6.57,-4.24,-0.2,4.49,300333,兆日科技
2024-08-23,4.53,5.05,5.41,4.42,495163.0,248460903.0,21.9,11.73,0.53,14.79,300333,兆日科技
2024-08-26,4.98,4.91,5.04,4.83,336866.0,166062971.0,4.16,-2.77,-0.14,10.06,300333,兆日科技
2024-08-27,4.88,5.21,5.7,4.81,575830.0,302782574.0,18.13,6.11,0.3,17.2,300333,兆日科技
2024-08-28,5.16,5.31,5.44,5.06,461041.0,241213433.0,7.29,1.92,0.1,13.77,300333,兆日科技
2024-08-29,5.16,5.21,5.26,5.04,371377.0,191301989.0,4.14,-1.88,-0.1,11.09,300333,兆日科技
2024-08-30,5.39,6.25,6.25,5.21,563880.0,330700840.0,19.96,19.96,1.04,16.84,300333,兆日科技
2024-09-02,6.24,5.76,6.24,5.71,703601.0,413478422.0,8.48,-7.84,-0.49,21.02,300333,兆日科技
2024-09-03,5.7,5.64,5.86,5.42,474930.0,266737594.0,7.64,-2.08,-0.12,14.19,300333,兆日科技
2024-09-04,5.47,5.65,5.78,5.35,383406.0,213438897.0,7.62,0.18,0.01,11.45,300333,兆日科技
2024-09-05,5.79,5.61,6.08,5.54,502696.0,292381683.0,9.56,-0.71,-0.04,15.02,300333,兆日科技
2024-09-06,5.49,5.64,5.89,5.25,460468.0,256483271.0,11.41,0.53,0.03,13.75,300333,兆日科技
2024-09-09,5.33,5.23,5.43,5.14,328392.0,173044974.0,5.14,-7.27,-0.41,9.81,300333,兆日科技
2024-09-10,5.24,5.17,5.35,5.0,221315.0,113621264.0,6.69,-1.15,-0.06,6.61,300333,兆日科技
2024-09-11,5.1,5.16,5.21,5.03,155889.0,80222013.0,3.48,-0.19,-0.01,4.66,300333,兆日科技
2024-09-12,5.1,5.19,5.33,5.1,234772.0,122244358.0,4.46,0.58,0.03,7.01,300333,兆日科技
2024-09-13,5.12,5.2,5.39,5.1,257344.0,134804057.0,5.59,0.19,0.01,7.69,300333,兆日科技
2024-09-18,5.22,5.4,5.4,5.03,296085.0,155365278.0,7.12,3.85,0.2,8.84,300333,兆日科技
2024-09-19,5.36,5.51,5.64,5.29,358736.0,197036169.0,6.48,2.04,0.11,10.72,300333,兆日科技
2024-09-20,5.45,5.72,6.15,5.45,435234.0,251645106.0,12.7,3.81,0.21,13.0,300333,兆日科技
2024-09-23,5.69,5.6,5.93,5.58,358849.0,205184766.0,6.12,-2.1,-0.12,10.72,300333,兆日科技
2024-09-24,5.6,6.72,6.72,5.44,790322.0,486481071.0,22.86,20.0,1.12,23.61,300333,兆日科技
2024-09-25,7.08,6.98,7.75,6.86,1181275.0,867036291.0,13.24,3.87,0.26,35.29,300333,兆日科技
2024-09-26,6.68,7.25,7.25,6.53,818122.0,559922638.0,10.32,3.87,0.27,24.44,300333,兆日科技
2024-09-27,7.26,7.8,8.36,7.12,953385.0,732027162.0,17.1,7.59,0.55,28.48,300333,兆日科技
2024-09-30,8.35,9.36,9.36,7.96,1052248.0,923586702.0,17.95,20.0,1.56,31.43,300333,兆日科技
2024-10-08,11.23,11.23,11.23,10.53,730397.0,815121904.0,7.48,19.98,1.87,21.82,300333,兆日科技
2024-10-09,11.23,12.05,13.46,10.27,1258868.0,1554069561.0,28.41,7.3,0.82,37.6,300333,兆日科技
2024-10-10,11.41,10.39,12.06,9.64,808415.0,861391437.0,20.08,-13.78,-1.66,24.15,300333,兆日科技
2024-10-11,9.85,10.43,11.06,9.85,623147.0,655113320.0,11.65,0.38,0.04,18.61,300333,兆日科技
2024-10-14,10.62,11.46,11.46,9.88,713949.0,759582314.0,15.15,9.88,1.03,21.33,300333,兆日科技
2024-10-15,11.0,10.7,11.88,10.59,771567.0,871518631.0,11.26,-6.63,-0.76,23.05,300333,兆日科技
2024-10-16,10.2,10.7,11.08,10.2,496132.0,526171655.0,8.22,0.0,0.0,14.82,300333,兆日科技
2024-10-17,11.11,11.1,11.8,10.8,777791.0,880214342.0,9.35,3.74,0.4,23.23,300333,兆日科技
2024-10-18,10.86,11.33,11.9,10.74,812991.0,915706520.0,10.45,2.07,0.23,24.28,300333,兆日科技
2024-10-21,11.32,12.02,12.24,11.26,807140.0,955723057.0,8.65,6.09,0.69,24.11,300333,兆日科技
2024-10-22,12.1,10.94,12.17,10.72,665119.0,754839033.0,12.06,-8.99,-1.08,19.87,300333,兆日科技
2024-10-23,10.66,10.38,11.07,10.3,475401.0,507594894.0,7.04,-5.12,-0.56,14.2,300333,兆日科技
2024-10-24,10.24,10.4,10.51,10.19,257697.0,266965381.0,3.08,0.19,0.02,7.7,300333,兆日科技
2024-10-25,10.65,10.33,10.77,10.29,280187.0,293246801.0,4.62,-0.67,-0.07,8.37,300333,兆日科技
2024-10-28,10.21,10.91,10.97,10.2,405850.0,431427002.0,7.45,5.61,0.58,12.12,300333,兆日科技
2024-10-29,10.73,10.57,11.3,10.52,488574.0,536720458.0,7.15,-3.12,-0.34,14.59,300333,兆日科技
2024-10-30,10.47,10.29,10.47,10.02,361830.0,368702459.0,4.26,-2.65,-0.28,10.81,300333,兆日科技
2024-10-31,10.13,11.12,11.28,10.03,631101.0,684515113.0,12.15,8.07,0.83,18.85,300333,兆日科技
2024-11-01,11.02,9.52,11.04,9.5,582192.0,590345948.0,13.85,-14.39,-1.6,17.39,300333,兆日科技
2024-11-04,9.43,9.92,9.95,9.43,253547.0,246316859.0,5.46,4.2,0.4,7.57,300333,兆日科技
2024-11-05,10.0,10.6,10.68,9.92,404716.0,423471684.0,7.66,6.85,0.68,12.09,300333,兆日科技
2024-11-06,10.66,10.98,11.52,10.66,598621.0,664880278.0,8.11,3.58,0.38,17.88,300333,兆日科技
2024-11-07,11.06,11.74,12.0,10.86,680793.0,771159494.0,10.38,6.92,0.76,20.34,300333,兆日科技
2024-11-08,12.2,11.28,12.47,11.2,630729.0,732941182.0,10.82,-3.92,-0.46,18.84,300333,兆日科技
2024-11-11,11.15,13.54,13.54,11.15,605495.0,766063545.0,21.19,20.04,2.26,18.09,300333,兆日科技
2024-11-12,14.5,13.59,15.21,13.15,1249795.0,1779625735.0,15.21,0.37,0.05,37.33,300333,兆日科技
2024-11-13,13.67,12.94,13.88,12.61,693870.0,906270492.0,9.35,-4.78,-0.65,20.73,300333,兆日科技
2024-11-14,12.7,12.18,12.98,12.11,479051.0,598166031.0,6.72,-5.87,-0.76,14.31,300333,兆日科技
2024-11-15,12.2,11.71,12.75,11.69,467938.0,574753204.0,8.7,-3.86,-0.47,13.98,300333,兆日科技
2024-11-18,11.64,10.7,11.92,10.5,429114.0,470796325.0,12.13,-8.63,-1.01,12.82,300333,兆日科技
2024-11-19,10.65,11.64,11.75,10.58,492465.0,552128629.0,10.93,8.79,0.94,14.71,300333,兆日科技
2024-11-20,11.61,11.9,12.0,11.33,409056.0,480609080.0,5.76,2.23,0.26,12.22,300333,兆日科技
2024-11-21,11.97,11.8,12.01,11.59,348086.0,409824523.0,3.53,-0.84,-0.1,10.4,300333,兆日科技
2024-11-22,11.7,10.97,11.84,10.88,360450.0,409637342.0,8.14,-7.03,-0.83,10.77,300333,兆日科技
2024-11-25,10.95,11.18,11.18,10.51,281527.0,304813440.0,6.11,1.91,0.21,8.41,300333,兆日科技
2024-11-26,11.14,10.81,11.31,10.76,207147.0,228166555.0,4.92,-3.31,-0.37,6.19,300333,兆日科技
2024-11-27,10.7,11.14,11.21,10.25,296622.0,320345183.0,8.88,3.05,0.33,8.86,300333,兆日科技
2024-11-28,11.29,11.7,12.19,11.2,492139.0,578868351.0,8.89,5.03,0.56,14.7,300333,兆日科技
2024-11-29,11.58,14.04,14.04,11.5,612791.0,816525755.0,21.71,20.0,2.34,18.3,300333,兆日科技
2024-12-02,14.4,15.09,16.2,13.9,1436201.0,2176151035.0,16.38,7.48,1.05,42.9,300333,兆日科技
2024-12-03,15.2,18.07,18.11,14.81,1582326.0,2690358444.0,21.87,19.75,2.98,47.26,300333,兆日科技
2024-12-04,16.57,16.36,18.11,15.98,1386693.0,2343909088.0,11.79,-9.46,-1.71,41.42,300333,兆日科技
2024-12-05,16.13,15.72,17.2,15.36,1012525.0,1629535077.0,11.25,-3.91,-0.64,30.24,300333,兆日科技
2024-12-06,15.69,15.19,16.06,14.86,876019.0,1343602186.0,7.63,-3.37,-0.53,26.17,300333,兆日科技
2024-12-09,14.9,15.02,15.37,14.73,519019.0,777057027.0,4.21,-1.12,-0.17,15.5,300333,兆日科技
2024-12-10,16.09,15.24,16.92,15.07,937329.0,1497775049.0,12.32,1.46,0.22,28.0,300333,兆日科技
2024-12-11,15.11,14.62,15.58,14.5,639013.0,947836825.0,7.09,-4.07,-0.62,19.09,300333,兆日科技
2024-12-12,14.62,17.54,17.54,14.54,895184.0,1438963675.0,20.52,19.97,2.92,26.74,300333,兆日科技
2024-12-13,17.6,18.67,19.58,17.03,1542661.0,2809472844.0,14.54,6.44,1.13,46.08,300333,兆日科技
2024-12-16,18.21,18.22,20.46,17.61,1273921.0,2447212006.0,15.27,-2.41,-0.45,38.05,300333,兆日科技
2024-12-17,17.62,19.14,19.7,17.62,1136478.0,2138646181.0,11.42,5.05,0.92,33.95,300333,兆日科技
2024-12-18,18.91,19.9,21.97,18.5,1326242.0,2651136864.0,18.13,3.97,0.76,39.62,300333,兆日科技
2024-12-19,19.02,18.15,19.7,18.0,926934.0,1727733654.0,8.54,-8.79,-1.75,27.69,300333,兆日科技
2024-12-20,17.81,18.75,19.15,17.81,872470.0,1617425360.0,7.38,3.31,0.6,26.06,300333,兆日科技
2024-12-23,18.5,20.3,20.85,18.5,1161038.0,2296999247.0,12.53,8.27,1.55,34.68,300333,兆日科技
2024-12-24,19.92,19.0,19.93,16.68,1039614.0,1956172317.0,16.01,-6.4,-1.3,31.05,300333,兆日科技
2024-12-25,18.0,17.08,18.56,17.06,671417.0,1185957680.0,7.89,-10.11,-1.92,20.06,300333,兆日科技
2024-12-26,16.94,16.08,17.42,16.03,829972.0,1378984217.0,8.14,-5.85,-1.0,24.79,300333,兆日科技
2024-12-27,16.17,17.17,17.5,15.7,916491.0,1524099709.0,11.19,6.78,1.09,27.38,300333,兆日科技
2024-12-30,16.5,18.03,18.67,16.3,915205.0,1585879573.0,13.8,5.01,0.86,27.34,300333,兆日科技
2024-12-31,17.77,18.16,19.59,17.57,1039740.0,1942891131.0,11.2,0.72,0.13,31.06,300333,兆日科技
2025-01-02,18.16,17.31,18.58,16.91,756617.0,1336048709.0,9.2,-4.68,-0.85,22.6,300333,兆日科技
2025-01-03,17.0,14.98,17.2,14.75,758011.0,1197863829.0,14.15,-13.46,-2.33,22.64,300333,兆日科技
2025-01-06,14.42,13.52,14.89,13.26,696853.0,971320700.0,10.88,-9.75,-1.46,20.82,300333,兆日科技
2025-01-07,13.9,15.29,15.54,13.9,787285.0,1163896162.0,12.13,13.09,1.77,23.52,300333,兆日科技
2025-01-08,15.22,16.19,16.58,15.01,946573.0,1508540088.0,10.27,5.89,0.9,28.27,300333,兆日科技
2025-01-09,16.0,15.51,16.08,15.31,645146.0,1009947387.0,4.76,-4.2,-0.68,19.27,300333,兆日科技
2025-01-10,15.68,14.6,15.88,14.6,498555.0,759761905.0,8.25,-5.87,-0.91,14.89,300333,兆日科技
2025-01-13,14.18,15.22,15.5,14.05,615370.0,919259371.0,9.93,4.25,0.62,18.38,300333,兆日科技
2025-01-14,15.26,16.48,16.8,15.07,798052.0,1278022053.0,11.37,8.28,1.26,23.84,300333,兆日科技
2025-01-15,16.31,15.84,16.46,15.71,565135.0,907227002.0,4.55,-3.88,-0.64,16.88,300333,兆日科技
2025-01-16,16.14,15.57,16.5,15.39,457724.0,729260281.0,7.01,-1.7,-0.27,13.67,300333,兆日科技
2025-01-17,15.52,15.78,16.3,15.44,466747.0,741978278.0,5.52,1.35,0.21,13.94,300333,兆日科技
2025-01-20,16.16,15.55,16.21,15.12,400794.0,629987815.0,6.91,-1.46,-0.23,11.97,300333,兆日科技
2025-01-21,15.8,15.4,15.9,14.88,362949.0,555448788.0,6.56,-0.96,-0.15,10.84,300333,兆日科技
2025-01-22,14.91,16.05,16.6,14.59,640496.0,991781400.0,13.05,4.22,0.65,19.13,300333,兆日科技
2025-01-23,16.39,15.35,16.99,15.32,665808.0,1082486457.0,10.4,-4.36,-0.7,19.89,300333,兆日科技
2025-01-24,15.11,15.55,15.75,14.83,451386.0,692191388.0,5.99,1.3,0.2,13.48,300333,兆日科技
2025-01-27,15.57,13.85,15.85,13.81,445845.0,650912164.0,13.12,-10.93,-1.7,13.32,300333,兆日科技
2025-02-05,14.29,14.38,14.58,13.9,324214.0,462157418.0,4.91,3.83,0.53,9.68,300333,兆日科技
2025-02-06,14.24,14.57,14.75,13.92,387394.0,558991987.0,5.77,1.32,0.19,11.57,300333,兆日科技
2025-02-07,14.48,15.43,15.88,14.36,665503.0,1012898975.0,10.43,5.9,0.86,19.88,300333,兆日科技
2025-02-10,15.54,15.7,15.7,15.26,504111.0,780446443.0,2.85,1.75,0.27,15.06,300333,兆日科技
2025-02-11,15.59,15.92,16.39,15.18,628003.0,1000720400.0,7.71,1.4,0.22,18.76,300333,兆日科技
2025-02-12,15.55,16.18,16.22,15.46,486802.0,773949738.0,4.77,1.63,0.26,14.54,300333,兆日科技
2025-02-13,16.18,15.66,16.2,15.59,430096.0,679832781.0,3.77,-3.21,-0.52,12.85,300333,兆日科技
2025-02-14,15.49,15.26,15.75,15.2,358101.0,549816714.0,3.51,-2.55,-0.4,10.7,300333,兆日科技
2025-02-17,15.5,15.58,15.85,15.26,376280.0,586765039.0,3.87,2.1,0.32,11.24,300333,兆日科技
2025-02-18,15.31,14.2,15.48,14.09,516667.0,756256060.0,8.92,-8.86,-1.38,15.43,300333,兆日科技
2025-02-19,14.2,14.46,14.56,14.0,300831.0,431870675.0,3.94,1.83,0.26,8.99,300333,兆日科技
2025-02-20,14.35,14.71,14.88,14.33,301104.0,440986680.0,3.8,1.73,0.25,8.99,300333,兆日科技
2025-02-21,14.63,14.89,14.98,14.34,361916.0,533448705.0,4.35,1.22,0.18,10.81,300333,兆日科技
2025-02-24,14.71,15.01,15.68,14.53,431655.0,654231896.0,7.72,0.81,0.12,12.89,300333,兆日科技
2025-02-25,14.7,14.64,15.32,14.55,341565.0,509543192.0,5.13,-2.47,-0.37,10.2,300333,兆日科技
2025-02-26,14.58,14.86,14.9,14.32,331877.0,482690553.0,3.96,1.5,0.22,9.91,300333,兆日科技
2025-02-27,14.8,15.42,16.0,14.68,612733.0,948425405.0,8.88,3.77,0.56,18.3,300333,兆日科技
2025-02-28,15.16,14.68,15.83,14.61,422174.0,643831853.0,7.91,-4.8,-0.74,12.61,300333,兆日科技
2025-03-03,14.59,14.13,14.65,13.8,330762.0,467501751.0,5.79,-3.75,-0.55,9.88,300333,兆日科技
2025-03-04,13.81,14.19,14.26,13.81,205613.0,289093848.0,3.18,0.42,0.06,6.14,300333,兆日科技
2025-03-05,14.06,14.23,14.48,13.85,242876.0,343215721.0,4.44,0.28,0.04,7.25,300333,兆日科技
2025-03-06,14.28,14.58,14.69,14.27,296130.0,430169306.0,2.95,2.46,0.35,8.85,300333,兆日科技
2025-03-07,14.41,14.0,14.41,13.95,309362.0,436489455.0,3.16,-3.98,-0.58,9.24,300333,兆日科技
2025-03-10,13.91,13.98,14.05,13.8,139397.0,193717465.0,1.79,-0.14,-0.02,4.16,300333,兆日科技
2025-03-11,13.85,13.68,13.87,13.5,182604.0,249575348.0,2.65,-2.15,-0.3,5.45,300333,兆日科技
2025-03-12,13.8,13.9,14.2,13.75,206540.0,288553264.0,3.29,1.61,0.22,6.17,300333,兆日科技
2025-03-13,13.85,13.98,14.2,13.8,234851.0,329046503.0,2.88,0.58,0.08,7.02,300333,兆日科技
2025-03-14,13.81,14.61,15.5,13.81,520150.0,761147112.0,12.09,4.51,0.63,15.54,300333,兆日科技
2025-03-17,14.43,14.22,14.56,14.15,282099.0,402893722.0,2.81,-2.67,-0.39,8.43,300333,兆日科技
2025-03-18,14.2,14.11,14.31,14.05,178234.0,252302146.0,1.83,-0.77,-0.11,5.32,300333,兆日科技
2025-03-19,14.12,14.1,14.27,14.01,138211.0,195393560.0,1.84,-0.07,-0.01,4.13,300333,兆日科技
2025-03-20,14.17,13.9,14.17,13.89,142311.0,198553786.0,1.99,-1.42,-0.2,4.25,300333,兆日科技
2025-03-21,13.81,13.5,14.03,13.42,166475.0,227371107.0,4.39,-2.88,-0.4,4.97,300333,兆日科技
2025-03-24,13.43,12.87,13.55,12.21,243750.0,311980729.0,9.93,-4.67,-0.63,7.28,300333,兆日科技
2025-03-25,12.92,12.43,12.94,12.36,127361.0,159620998.0,4.51,-3.42,-0.44,3.8,300333,兆日科技
2025-03-26,12.43,12.46,12.63,12.37,82277.0,102753486.0,2.09,0.24,0.03,2.46,300333,兆日科技
2025-03-27,12.36,12.56,12.88,12.22,124608.0,156961174.0,5.3,0.8,0.1,3.72,300333,兆日科技
2025-03-28,12.57,12.35,12.69,12.32,83367.0,104151959.0,2.95,-1.67,-0.21,2.49,300333,兆日科技
2025-03-31,12.07,11.85,12.07,11.42,198387.0,231847046.0,5.26,-4.05,-0.5,5.93,300333,兆日科技
2025-04-01,12.02,11.72,12.05,11.69,110495.0,130714890.0,3.04,-1.1,-0.13,3.3,300333,兆日科技
2025-04-02,11.7,11.82,11.88,11.67,79851.0,94297986.0,1.79,0.85,0.1,2.39,300333,兆日科技
2025-04-03,11.68,11.7,12.03,11.52,91968.0,108472556.0,4.31,-1.02,-0.12,2.75,300333,兆日科技
2025-04-07,10.89,9.36,11.0,9.36,228706.0,225446939.0,14.02,-20.0,-2.34,6.83,300333,兆日科技
2025-04-08,9.25,9.73,10.06,9.23,223274.0,216042499.0,8.87,3.95,0.37,6.67,300333,兆日科技
2025-04-09,9.52,10.26,10.4,8.66,288366.0,280481854.0,17.88,5.45,0.53,8.61,300333,兆日科技
2025-04-10,10.6,11.06,11.4,10.6,323518.0,358327949.0,7.8,7.8,0.8,9.66,300333,兆日科技
2025-04-11,11.03,11.0,11.19,10.83,193834.0,214056385.0,3.25,-0.54,-0.06,5.79,300333,兆日科技
2025-04-14,12.1,11.41,12.1,11.33,222698.0,255850501.0,7.0,3.73,0.41,6.65,300333,兆日科技
2025-04-15,11.26,11.22,11.55,11.05,150696.0,168809440.0,4.38,-1.67,-0.19,4.5,300333,兆日科技
2025-04-16,11.11,10.98,11.15,10.65,151611.0,165895722.0,4.46,-2.14,-0.24,4.53,300333,兆日科技
2025-04-17,10.88,10.9,11.05,10.76,113086.0,123924696.0,2.64,-0.73,-0.08,3.38,300333,兆日科技
2025-04-18,11.0,10.86,11.12,10.79,98754.0,107810118.0,3.03,-0.37,-0.04,2.95,300333,兆日科技
2025-04-21,10.8,11.1,11.21,10.71,115321.0,127475793.0,4.6,2.21,0.24,3.44,300333,兆日科技
2025-04-22,11.24,11.05,11.61,11.04,226348.0,255819324.0,5.14,-0.45,-0.05,6.76,300333,兆日科技
2025-04-23,11.02,11.3,11.83,11.02,283649.0,324827415.0,7.33,2.26,0.25,8.47,300333,兆日科技
2025-04-24,11.15,10.74,11.28,10.62,227235.0,246086417.0,5.84,-4.96,-0.56,6.79,300333,兆日科技
2025-04-25,10.74,10.83,11.02,10.7,143227.0,155748505.0,2.98,0.84,0.09,4.28,300333,兆日科技
2025-04-28,10.83,10.71,10.98,10.59,86903.0,93139207.0,3.6,-1.11,-0.12,2.6,300333,兆日科技
2025-04-29,10.62,10.78,10.93,10.56,72923.0,78699251.0,3.45,0.65,0.07,2.18,300333,兆日科技
2025-04-30,10.88,11.14,11.21,10.8,140202.0,155428149.0,3.8,3.34,0.36,4.19,300333,兆日科技
2025-05-06,11.3,11.65,11.65,11.23,167438.0,193026421.0,3.77,4.58,0.51,5.0,300333,兆日科技
2025-05-07,12.11,11.68,12.42,11.5,266887.0,316491363.0,7.9,0.26,0.03,7.97,300333,兆日科技
2025-05-08,11.82,11.91,11.95,11.65,181347.0,214468841.0,2.57,1.97,0.23,5.42,300333,兆日科技
2025-05-09,11.96,11.61,11.97,11.6,141573.0,165583290.0,3.11,-2.52,-0.3,4.23,300333,兆日科技
2025-05-12,11.72,11.97,11.97,11.63,161186.0,190405746.0,2.93,3.1,0.36,4.81,300333,兆日科技
2025-05-13,12.06,11.68,12.16,11.65,138575.0,163980960.0,4.26,-2.42,-0.29,4.14,300333,兆日科技
2025-05-14,11.68,12.14,12.44,11.44,308621.0,370893853.0,8.56,3.94,0.46,9.22,300333,兆日科技
2025-05-15,12.05,11.56,12.08,11.56,184347.0,216303283.0,4.28,-4.78,-0.58,5.51,300333,兆日科技
2025-05-16,11.49,11.47,11.64,11.44,89901.0,103722145.0,1.73,-0.78,-0.09,2.69,300333,兆日科技
2025-05-19,11.49,11.58,11.65,11.41,91938.0,106074120.0,2.09,0.96,0.11,2.75,300333,兆日科技
2025-05-20,11.6,11.99,11.99,11.49,170505.0,201116655.0,4.32,3.54,0.41,5.09,300333,兆日科技
2025-05-21,11.97,12.9,13.75,11.88,690493.0,897566644.0,15.6,7.59,0.91,20.63,300333,兆日科技
2025-05-22,12.56,12.31,12.69,12.21,395215.0,490526215.0,3.72,-4.57,-0.59,11.81,300333,兆日科技
2025-05-23,12.41,11.53,12.45,11.53,316775.0,375337280.0,7.47,-6.34,-0.78,9.46,300333,兆日科技
